path,random_path,p_1,p_1_angles,p_1_nfev
graphs/main/all_8/graph_10137/10137.gml,graphs/main/all_8/graph_10137/angle_rounding_gamma/0.gml,0.7307692307692307,[-1.57079628 -0.39269908],33
graphs/main/all_8/graph_10138/10138.gml,graphs/main/all_8/graph_10138/angle_rounding_gamma/0.gml,0.7269224538010739,[-0.67890275  1.23090443],39
graphs/main/all_8/graph_10139/10139.gml,graphs/main/all_8/graph_10139/angle_rounding_gamma/0.gml,0.726922453801074,[-0.67890275  1.23090444],51
graphs/main/all_8/graph_1014/1014.gml,graphs/main/all_8/graph_1014/angle_rounding_gamma/0.gml,0.8347664691292166,[0.70632521 1.92381228],51
graphs/main/all_8/graph_10140/10140.gml,graphs/main/all_8/graph_10140/angle_rounding_gamma/0.gml,0.8205126902874791,[0.52065282 1.90653805],63
graphs/main/all_8/graph_10141/10141.gml,graphs/main/all_8/graph_10141/angle_rounding_gamma/0.gml,0.7531867445930271,[-0.5822756  -0.33799463],33
graphs/main/all_8/graph_10142/10142.gml,graphs/main/all_8/graph_10142/angle_rounding_gamma/0.gml,0.8205126902874791,[-0.52065284  1.2350546 ],57
graphs/main/all_8/graph_10143/10143.gml,graphs/main/all_8/graph_10143/angle_rounding_gamma/0.gml,0.7976189266955164,[-0.52065283 -5.0481307 ],60
graphs/main/all_8/graph_10144/10144.gml,graphs/main/all_8/graph_10144/angle_rounding_gamma/0.gml,0.7587274896318209,[-0.89095844  1.17809724],21
graphs/main/all_8/graph_10145/10145.gml,graphs/main/all_8/graph_10145/angle_rounding_gamma/0.gml,0.7587274896318209,[0.89095843 0.39269908],24
graphs/main/all_8/graph_10146/10146.gml,graphs/main/all_8/graph_10146/angle_rounding_gamma/0.gml,0.8318812151418016,[-0.6079558  -1.91521686],30
graphs/main/all_8/graph_10147/10147.gml,graphs/main/all_8/graph_10147/angle_rounding_gamma/0.gml,0.8249679171316603,[-0.48743316  1.25671152],39
graphs/main/all_8/graph_10148/10148.gml,graphs/main/all_8/graph_10148/angle_rounding_gamma/0.gml,0.7401680657573456,[-0.8909584   1.17809725],39
graphs/main/all_8/graph_10149/10149.gml,graphs/main/all_8/graph_10149/angle_rounding_gamma/0.gml,0.7038091579106407,[1.04719753 3.53429172],30
graphs/main/all_8/graph_1015/1015.gml,graphs/main/all_8/graph_1015/angle_rounding_gamma/0.gml,0.7975701947815259,[-0.70632523 -0.35301595],21
graphs/main/all_8/graph_10150/10150.gml,graphs/main/all_8/graph_10150/angle_rounding_gamma/0.gml,0.7629689735313857,[0.53147503 1.91048279],24
graphs/main/all_8/graph_10151/10151.gml,graphs/main/all_8/graph_10151/angle_rounding_gamma/0.gml,0.6428571428571429,[1.57079632 3.53429172],27
graphs/main/all_8/graph_10152/10152.gml,graphs/main/all_8/graph_10152/angle_rounding_gamma/0.gml,0.7629689735313857,[0.53147503 1.91048278],57
